place_id,name_checked,address_checked,phone,city,district,business_status,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ChIJTU-tEfKpQjQRQHQb13lnmzU,台大員山動物醫院 —內外科、牙科、骨科手術、四級雷射、高壓氧治療中心｜需電話預約｜,235026台灣新北市中和區中山路二段577號,0222234519,新北市,中和區,OPERATIONAL,62.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,616.0,121.4803939,25.0056639,https://maps.google.com/?cid=3862794878397936704,,2025-07-02
ChIJTUS5A_MBaDQRymBuxeJp2tw,中友動物專科醫院,231台灣新北市新店區中正路19號,0229153597,新北市,新店區,OPERATIONAL,75.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,115.0,121.5453914,24.9693639,https://maps.google.com/?cid=15914148655962939594,,2025-05-18
ChIJTVZ1fOUYaDQRsDh91G-3MOY,圓霖動物醫院-八德分院,334台灣桃園市八德區介壽路二段1072號,033656008,桃園市,八德區,OPERATIONAL,42.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,67.0,121.2972027,24.9318749,https://maps.google.com/?cid=16586959118539765936,https://www.petsfamily.com.tw/page/yuanlin,2023-03-06
ChIJTW0kB_h2bjQR0tXnW43J1NE,大愛動物醫院,704台灣臺南市北區和緯路二段516號,062831699,臺南市,北區,OPERATIONAL,68.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,356.0,120.2012556,23.0121103,https://maps.google.com/?cid=15119931457959089618,,2025-09-07
ChIJTddQ7zSrQjQR5GD0xkdESFA,安心動物醫院,116台灣臺北市文山區羅斯福路五段17號,0229326935,臺北市,文山區,OPERATIONAL,26.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,129.0,121.5384795,25.0080147,https://maps.google.com/?cid=5784948796428673252,https://www.facebook.com/profile.php?id=100063825224729,2023-07-19
ChIJTeDi435xbjQRxjT82JzsFFI,歸仁動物醫院 _ 蔡獸醫,711台灣臺南市歸仁區中正南路一段73巷7號,062305834,臺南市,歸仁區,OPERATIONAL,52.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,44.0,120.3000093,22.9632003,https://maps.google.com/?cid=5914612369043764422,,2025-10-10
ChIJTeeJHL2nQjQRHLB75cY9e0k,五股動物醫院,248台灣新北市五股區民義路一段34號,0222926568,新北市,五股區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,156.0,121.4371018,25.0838318,https://maps.google.com/?cid=5294893711367057436,,2023-10-08
ChIJTweMsV2pQjQR8ToirK2tW8E,恩典動物醫院,10491台灣臺北市中山區民生東路二段45號,0225314545,臺北市,中山區,OPERATIONAL,69.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,424.0,121.5292451,25.0581403,https://maps.google.com/?cid=13932920833629633265,,2025-08-09
ChIJTxS8FPmtQjQRfUohdroATIs,歐歐妮犬貓兔動物醫院（牙專科/麻醉科/心臟科/一般內外科）,10464台灣臺北市中山區北安路627號,0285091366,臺北市,中山區,OPERATIONAL,66.5,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,285.0,121.548919,25.083404,https://maps.google.com/?cid=10037398470347803261,https://www.ohohni.com.tw/index.html,2025-10-09
ChIJTya3mFICaDQR0zMI270L6Fo,康爾維動物醫院,231台灣新北市新店區安康路二段308號,0286669595,新北市,新店區,OPERATIONAL,33.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,369.0,121.5063782,24.9583003,https://maps.google.com/?cid=6550498568061858771,,2024-08-30
ChIJU-3WQ6Y9aTQRlfIhFFNsBpE,惠犬動物醫院,403台灣臺中市西區美村路一段631號,0423730123,台中市,西區,OPERATIONAL,74.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,84.0,120.6619263,24.137014,https://maps.google.com/?cid=10450159089435669141,,2023-02-08
ChIJU0TMK8cEbjQRrBl0q87tA8Y,大順動物醫院,802台灣高雄市苓雅区大順三路230號,077529642,高雄市,苓雅區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,241.0,120.3265907,22.6346294,https://maps.google.com/?cid=14268509516335421868,,2025-05-02
ChIJU1s0U2c9aTQRwsIjkxT240o,一心獸醫院,404台灣臺中市北區錦華街56號,0422351677,臺中市,北區,OPERATIONAL,36.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,201.0,120.6885409,24.156133,https://maps.google.com/?cid=5396427346748359362,,2022-04-09
ChIJU2Uh8-IDaDQRHFnichEtKC4,綠野特殊寵物專科醫院 (鼠類、兔、天竺鼠、龍貓、刺蝟、貂、蛇、龜、蜥蜴),235台灣新北市中和區景平路335-1號,0229468818,新北市,中和區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,249.0,121.505628,24.9932403,https://maps.google.com/?cid=3325957877778241820,https://www.facebook.com/profile.php?id=100087608167806,2025-06-01
ChIJU4MBREAjaDQRxN2wAesjVt0,抱一抱動物醫院,324台灣桃園市平鎮區文化街56號,034563933,桃園市,平鎮區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,33.0,121.2029803,24.9550043,https://maps.google.com/?cid=15948974622631845316,https://lin.ee/XywKxsF,2025-09-12
ChIJU5GyvaoQaTQRuYls9jYubdc,中山犬醫院,420台灣豐原區成功路85號,0425250375,臺中市,豐原區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,15.0,120.7110551,24.2431929,https://maps.google.com/?cid=15523114304213387705,,2018-07-14
ChIJU5vwbAGqQjQRKoQ7nDjiN_Q,大群動物醫院,116台灣臺北市文山區羅斯福路六段136號1樓,0277505028,臺北市,文山區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",4.3,821.0,121.5406964,24.9967515,https://maps.google.com/?cid=17597782801740694570,http://dacyun-vet.tw/,2025-04-07
ChIJU8jVJN6pQjQRlTEzNB4Kd2U,真正動物醫院,235台灣新北市中和區安平路200-1號,0229489666,新北市,中和區,OPERATIONAL,47.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,192.0,121.513435,24.999417,https://maps.google.com/?cid=7311323644900356501,https://www.facebook.com/realah29489666,2024-12-21
ChIJUQ7QYcOpQjQR5pq4Adm5LOk,紐約紐約動物醫院 內視鏡 微創手術 骨科 高壓氧中心,22047台灣新北市板橋區文化路二段139號,0222501636,新北市,板橋區,OPERATIONAL,48.50000000000001,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,329.0,121.469953,25.026859,https://maps.google.com/?cid=16802008651500395238,https://www.facebook.com/nynypetservice/,2019-04-05
ChIJURP4KCZ3bjQRS8c_vX2GgbI,山豬動物醫院,70842台灣臺南市安平區平通路525號,062991006,臺南市,安平區,OPERATIONAL,52.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,639.0,120.1717964,22.9933356,https://maps.google.com/?cid=12862709885350954827,https://reurl.cc/lyRGpE,2025-07-27
ChIJURiZ7iUfaDQRTMyfOP-1c9Q,丹尼爾動物醫院,334台灣桃園市八德區介壽路一段248-1號,033662215,桃園市,八德區,OPERATIONAL,44.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,176.0,121.3016441,24.9719638,https://maps.google.com/?cid=15308779666133732428,https://m.facebook.com/danielanimalhospital,2019-05-22
ChIJURy6UQAFbjQRyunL7M8D1Zk,興德不是動物醫院,807台灣高雄市三民區三民街118號,,高雄市,三民區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",1.0,36.0,120.2935484,22.6362901,https://maps.google.com/?cid=11084770249408244170,https://www.facebook.com/share/v/1C7hRH2Hej/?mibextid=wwXIfr,2025-09-07
ChIJUSkO3Yd-bjQRBGJwuhwkEoI,英山動物醫院,72152台灣臺南市麻豆區麻學路一段15之3號,065715908,台南市,麻豆區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,2.0,120.2403199,23.1854969,https://maps.google.com/?cid=9372593480317035012,,2020-01-15
ChIJUTF2WmIfaDQRE7qm45QWgT8,逗號動物醫院（桃園院區）,330台灣桃園市桃園區中山路517號,033322212,桃園市,桃園區,OPERATIONAL,77.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,569.0,121.29731,24.9911296,https://maps.google.com/?cid=4575963525115460115,https://www.doghouse.tw/,2024-12-03
ChIJUX-rTVQ8aTQR-5ljwexnb8g,成大動物醫院,402台灣臺中市南區南平路16號,0422655702,臺中市,清水區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",1.0,2.0,120.6629285,24.1208881,https://maps.google.com/?cid=14442876796554942971,,2024-12-13
ChIJUXScFbusQjQRc5aBxVs89f8,長慶動物醫院,114060台灣臺北市內湖區東湖路7巷7號,0226331257,台北市,內湖區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,125.0,121.6126862,25.0692686,https://maps.google.com/?cid=18443714213819029107,,2023-05-29
ChIJU_K74HeGbjQRbNZXOzVCGgQ,中興動物醫院,730台灣臺南市新營區新進路108號,066350471,台南市,新營區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.8,81.0,120.320332,23.303063,https://maps.google.com/?cid=295621521942500972,,2024-02-29
ChIJU_UVpJKrQjQR1hFtwsRnVzk,興泰動物醫院 24hr急診重症中心,10558台灣臺北市松山區延吉街57號一樓,0225795722,臺北市,松山區,OPERATIONAL,168.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,3243.0,121.5538425,25.044965,https://maps.google.com/?cid=4131885277908898262,http://www.stah.com.tw/,2025-10-15
ChIJUaDmPAAFbjQRACEpo3lCFpQ,祈癒動物醫院,814台灣高雄市仁武區京吉六路90號,073752082,高雄市,仁武區,OPERATIONAL,62.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,73.0,120.3425544,22.6838825,https://maps.google.com/?cid=10670789457296826624,https://4c70b895cbb8.godaddysites.com/,2025-03-23
ChIJUwSkXJ0EbjQRpS60sN8pvow,世和動物醫院,806台灣高雄市前鎮區廣西路421號,073339009,高雄市,前鎮區,OPERATIONAL,31.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,205.0,120.3100991,22.6147671,https://maps.google.com/?cid=10141589451603979941,https://www.facebook.com/pages/%E4%B8%96%E5%92%8C%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/1483944718538784,2025-10-05
ChIJUxpbZ-CpQjQRt7ingNPxtmc,中盟動物醫院 /附設動物復健中心 /中西獸醫整合醫療,234台灣新北市永和區中正路113號,0229410466,新北市,永和區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.9,138.0,121.5155582,24.9976253,https://maps.google.com/?cid=7473426522366785719,,2025-05-05
ChIJV2XCO44daDQRIsMX3MfKzXU,麗明動物醫院（24小時住院看護｜門診預約制｜有提供夜間急診服務（請先電話聯繫預約）,22071台灣新北市板橋區金門街306號1樓之一,0286873377,新北市,板橋區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",4.6,242.0,121.4286761,24.98563,https://maps.google.com/?cid=8488663832403100450,https://liming-vet.com/,2025-07-01
ChIJV2rvA1CpQjQRvRirQKzYQnY,吉米犬貓專科醫院,10491台灣臺北市中山區林森北路649號,0225855991,臺北市,中山區,OPERATIONAL,52.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,248.0,121.5258808,25.0675795,https://maps.google.com/?cid=8521611679269329085,,2025-07-13
ChIJV3V037IFbjQRJ4lcd9Up2ow,嘉仁動物醫院,804台灣高雄市鼓山區九如四路1658號,075876094,高雄市,鼓山區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,161.0,120.2831921,22.6637423,https://maps.google.com/?cid=10149470707040160039,,2025-05-20
ChIJV3pSkSNxbjQR6kLq2lB6V8A,寵恩動物診所,710台灣臺南市永康區民族路145巷87號,062715513,臺南市,永康區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",0.0,0.0,120.269648,23.001922,https://maps.google.com/?cid=13859680865944748778,,
ChIJV5ZzHn-pQjQRUo32jSxCK_0,五洲動物醫院,106台灣臺北市大安區新生南路一段137-2號,0227079477,臺北市,大安區,OPERATIONAL,79.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,236.0,121.5329981,25.0369049,https://maps.google.com/?cid=18242747474722065746,http://www.petvet.com.tw/,2025-09-18
ChIJV5mZfQCpQjQRFOJGjhmI8iI,康展動物醫院,234台灣新北市永和區福和路316-1號,0229295098,新北市,永和區,OPERATIONAL,65.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,33.0,121.5158562,25.0073434,https://maps.google.com/?cid=2518224784996098580,https://www.facebook.com/share/1EDbVmxkku/?mibextid=wwXIfr,2025-05-26
ChIJV7AlIXUcaDQRHuk_fzRByC8,伯特利動物醫院,237台灣新北市三峽區學成路323號1樓,0286723030,新北市,三峽區,OPERATIONAL,54.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,164.0,121.3771077,24.9446483,https://maps.google.com/?cid=3443073608853743902,https://www.facebook.com/bethelvh/,2025-06-15
ChIJV7tnkEapQjQR5JqCN0Ywt2g,板橋雙十動物醫院,220台灣新北市板橋區雙十路二段4號,0222502000,新北市,板橋區,OPERATIONAL,73.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,181.0,121.4773197,25.0255143,https://maps.google.com/?cid=7545552778819705572,,2024-01-04
ChIJVREmb5OrQjQRyj2FpLQjo3Y,台欣動物醫院 （初診需預約）,105台灣臺北市松山區健康路187號,0225285119,台北市,松山區,OPERATIONAL,35.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,297.0,121.5616637,25.0543805,https://maps.google.com/?cid=8548715776440614346,,2025-09-08
ChIJVRMHzySpQjQRNn4NSwRoohU,飛躍動物醫院(週日公休/預約制),242台灣新北市新莊區中原東路200號,0285220040,新北市,新莊區,OPERATIONAL,42.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,279.0,121.4602959,25.0546808,https://maps.google.com/?cid=1558922788671946294,https://www.facebook.com/leapdogcatrabbit/,2025-07-05
ChIJVSv7J0cXaTQRDo2KxNtqPNE,貝親動物醫院,407台灣臺中市西屯區櫻花路128號,0423155583,臺中市,西屯區,OPERATIONAL,72.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",4.7,60.0,120.6501178,24.171516,https://maps.google.com/?cid=15077043144657374478,https://www.facebook.com/pigeonanimalhostipal/,2023-02-16
ChIJVUa5ZfAUaTQRbos_e4j3I7U,泰爾動物醫院,433台灣臺中市沙鹿區台灣大道七段941號,0426632683,臺中市,沙鹿區,OPERATIONAL,37.5,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.8,1602.0,120.5641124,24.2394761,https://maps.google.com/?cid=13052548310605204334,https://www.facebook.com/tiercatdog,2025-04-12
ChIJVVVVVVYeaDQR9LIhW7iBnw4,春天動物醫院,330台灣桃園市桃園區自強路52號,033330995,桃園市,桃園區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,365.0,121.3180886,24.9984462,https://maps.google.com/?cid=1053703466630886132,,2025-07-12
ChIJVVVVVaB2bjQRNcFRULaFAgw,圓點動物醫院,72245台灣臺南市佳里區佳南路102號,067237435,台南市,佳里區,OPERATIONAL,54.0,"['establishment', 'health', 'hospital', 'point_of_interest', 'veterinary_care']",4.1,49.0,120.1828398,23.1505792,https://maps.google.com/?cid=865401096486633781,https://www.facebook.com/p/%E5%9C%93%E9%BB%9E%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-100057054326855/?locale=zh_TW,2022-08-23
ChIJVVVVVeSpQjQRIVsfFQ67Mmk,慶生動物醫院,234台灣新北市永和區得和路261號,0229231301,新北市,永和區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,110.0,121.5213528,25.0000951,https://maps.google.com/?cid=7580326791976278817,https://www.facebook.com/QingShengDongWuYiYuan/,2025-03-01
ChIJVVVVVfoEbjQRFcs7P7k6f8M,藍天動物醫院,807台灣高雄市三民區博愛一路139號,073229200,高雄市,三民區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,111.0,120.302816,22.645101,https://maps.google.com/?cid=14087042726742444821,,2024-03-31
ChIJVXo2JCIbbjQR-USFGtL-mrA,吉安動物醫院,830台灣高雄市鳳山區經武路346號,077424809,高雄市,鳳山區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,244.0,120.364653,22.639946,https://maps.google.com/?cid=12725763875430286585,https://zh-tw.facebook.com/geans346,2025-06-30
ChIJVbpOGBkCaDQRO8e_pwyZEVw,原典動物醫院,231台灣新北市新店區中央五街15號,0222181855,新北市,新店區,OPERATIONAL,49.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,453.0,121.529744,24.974472,https://maps.google.com/?cid=6634252005726471995,http://facebook.com/vetorigin/?locale2=zh_TW,2024-10-21
ChIJVcZfHY47aTQRLJ3L0Xk5Nwk,珈旭動物醫院,413台灣臺中市霧峰區中正路767之9號,0423393826,臺中市,霧峰區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,36.0,120.6981611,24.0612394,https://maps.google.com/?cid=664062665434045740,,2025-07-30
ChIJVdEqj9glaDQRMcM0A9MlXZ8,毛茸茸動物醫院 (10月全部連假皆正常營業 犬貓內外科 預防針 健康檢查 結紮 洗牙 驅蟲除蚤藥品 附停車場),327台灣桃園市新屋區民族路六段17號,034200891,桃園市,新屋區,OPERATIONAL,77.0,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.7,321.0,121.1654079,24.9581192,https://maps.google.com/?cid=11483376213086749489,https://www.facebook.com/%E6%AF%9B%E8%8C%B8%E8%8C%B8%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-105831631819650,2025-07-04
ChIJVeIDLBypQjQRNNOfY3COIUQ,迦勒動物醫院,241台灣新北市三重區中正南路114號,0229747741,新北市,三重區,OPERATIONAL,63.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,68.0,121.494521,25.0583384,https://maps.google.com/?cid=4909361682169451316,,2025-09-12
ChIJVwkN_uI8aDQRsbBO_6P3Iks,人人動物醫院龍潭總院,325台灣桃園市龍潭區北龍路122號,034895900,桃園市,龍潭區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,666.0,121.2141095,24.8660103,https://maps.google.com/?cid=5414161985787834545,,2024-07-09
ChIJVyuChTwdaDQRAfSQrmqPlAw,台大文仁動物醫院 骨科 內視鏡,220台灣新北市板橋區篤行路三段18號,0226833122,新北市,板橋區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.0,454.0,121.4287605,24.9873566,https://maps.google.com/?cid=906507113366352897,http://www.wellknown-pet.com.tw/index.html,2025-09-14
ChIJW-eQmXmhQjQRCqz8X3q32lA,樂福動物醫院,338台灣桃園市蘆竹區中山路12號,032225081,桃園市,蘆竹區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,29.0,121.3015193,25.0509361,https://maps.google.com/?cid=5826170804181445642,,2024-09-14
ChIJW4ABFjuvQjQRE8HmZcsAb1U,查米動物醫院,111台灣臺北市士林區忠誠路二段70巷4號,0228316759,臺北市,士林區,OPERATIONAL,55.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,79.0,121.5303306,25.1115395,https://maps.google.com/?cid=6156140089226739987,,2021-01-05
ChIJW5v8LqwFbjQRhidnUY1I8qk,拾貳寵動物醫院 Zodiac Pet Clinic,804台灣高雄市鼓山區青海路396號,075528158#1,高雄市,鼓山區,OPERATIONAL,34.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,73.0,120.285007,22.6516743,https://maps.google.com/?cid=12245930108567103366,https://www.zodiac-pet.com/,2025-10-11
