name,license,license_date,vet,tel,address,service
奕良57動物醫院,開業執照：中市獸醫開字第105161號,發照日期：2017-06-22,負責獸醫師(佐)：劉奕良,聯絡電話：04-25585838,地     址：臺中市后里區甲后路一段592號,營業項目：犬貓內外科
奕良家畜醫院,開業執照：高縣獸醫開字第211號,發照日期：2001-03-07,負責獸醫師(佐)：余慶林,聯絡電話：07-3410627,地     址：高雄市左營區新莊一路183號,營業項目：動物診療
威安動物醫院,開業執照：新北獸醫業字第366號,發照日期：2018-03-29,負責獸醫師(佐)：林沂嫻,聯絡電話：02-29455050,地     址：新北市中和區安平路25號,營業項目：一般內科、外科、產科
威爾頓動物醫院,開業執照：桃獸師開執字第294號,發照日期：2022-08-22,負責獸醫師(佐)：范仁聰,聯絡電話：03-3805510,地     址：桃園市大溪區埔頂路二段62號,營業項目：犬貓內外科
屏安獸醫院,開業執照：屏獸開字第105號,發照日期：2013-11-22,負責獸醫師(佐)：方美惠,聯絡電話：08-7336069,地     址：屏東市中山路61-12號,營業項目：小動物診療
屏東縣動物之家附設動物醫院,開業執照：屏獸開字第156號,發照日期：2025-02-18,負責獸醫師(佐)：陳晉陽,聯絡電話：08-7220720,地     址：屏東縣麟洛鄉信義路101號,營業項目：動物診療.動物住院
巷內有貓動物醫院,開業執照：中市獸醫開字第107003號,發照日期：2018-06-28,負責獸醫師(佐)：謝馥憶,聯絡電話：0958-504550,地     址：臺中市北區英才路319巷23號,營業項目：病貓及老貓診療及長期照護
巷弄動物醫院,開業執照：中市獸醫開字第105086號,發照日期：2017-02-21,負責獸醫師(佐)：黃煜文,聯絡電話：04-22625015,地     址：臺中市南區復興路二段15巷28號,營業項目：犬貓內外科
度度鳥特殊寵物專科醫院,開業執照：竹市府產農字第980078791號,發照日期：2021-11-17,負責獸醫師(佐)：楊宗潔,聯絡電話：0965-109093,地     址：新竹市東區 西大路315巷7號1樓,營業項目：特殊寵物醫療(禽鳥、爬蟲類及小型哺乳動物)
建安動物醫院,開業執照：中市獸醫開字第105093號,發照日期：2017-03-06,負責獸醫師(佐)：何東旭,聯絡電話：04-26886999,地     址：臺中市大甲區鎮政路58-7號,營業項目：內、外、產、皮膚、骨科
建成獸醫院,開業執照：南市獸開字第14號,發照日期：2000-12-05,負責獸醫師(佐)：陳士元,聯絡電話：06-2514711,地     址：台南市公園路535號,營業項目：動物疾病診療
建牧動物醫院,開業執照：中市獸醫開字第105120號,發照日期：2017-03-24,負責獸醫師(佐)：陳建州,聯絡電話：04-26815832,地     址：臺中市大甲區通天路276號,營業項目：犬貓豬禽類
建國動物診所,開業執照：府農畜開字第20號,發照日期：2004-07-19,負責獸醫師(佐)：許宏文,聯絡電話：03-8565715,地     址：花蓮縣吉安鄉建國路1段9號,營業項目：內外科產科皮膚科
後埔動物醫院,開業執照：北府畜醫業字第32號,發照日期：1988-09-22,負責獸醫師(佐)：黃約伯,聯絡電話：02-29678864,地     址：新北市板橋區館前西路156-1號1樓,營業項目：內外產科、骨科、皮膚科
後龍動物醫院,開業執照：苗縣獸師開字第101035號,發照日期：2018-12-27,負責獸醫師(佐)：陳芸詩,聯絡電話：037-727803,地     址：苗栗縣後龍鎮大庄里成功路311號,營業項目：門診及住院診療
思邁爾動物醫院,開業執照：桃獸師開執字第255號,發照日期：2015-08-06,負責獸醫師(佐)：紀志宜,聯絡電話：03-3029995,地     址：桃園市桃園區莊敬路二段100巷3號,營業項目：犬貓診療內外科
思邁爾動物醫院中壢分院,開業執照：桃獸師開執字第214號,發照日期：2010-07-30,負責獸醫師(佐)：施亮煒,聯絡電話：03-4351510,地     址：桃園市中壢區環北路562號,營業項目：小動物內外科
恆心動物醫院,開業執照：桃獸師開執字第301號,發照日期：2023-02-14,負責獸醫師(佐)：江守恒,聯絡電話：03-4871000,地     址：桃園市新屋區三民路585號,營業項目：一般犬貓內外科、產科
恆生動物醫院,開業執照：桃獸師開執字第14號,發照日期：1988-01-26,負責獸醫師(佐)：呂雨霏,聯絡電話：03-4251893,地     址：桃園市中壢區中美路一段13號,營業項目：內外產科
恆安動物醫院,開業執照：屏獸開字第129號,發照日期：2019-09-18,負責獸醫師(佐)：田昆民,聯絡電話：08-7215777,地     址：屏東縣屏東市民生路61-13號,營業項目：內外科
恆安動物醫院(東港分院),開業執照：屏獸開字第149號,發照日期：2023-08-09,負責獸醫師(佐)：黃稜傑,聯絡電話：08-8321090,地     址：屏東縣東港鎮光復路一段325號,營業項目：犬貓疾病診療
恆揚獸醫院,開業執照：北縣獸醫業字第215號,發照日期：2022-12-22,負責獸醫師(佐)：郭元順,聯絡電話：0229931610,地     址：新北市新莊區幸福路904號1樓,營業項目：內外科、骨科、皮膚科、眼科、產科
拾貳寵動物醫院,開業執照：高市獸師開字第400號,發照日期：2024-08-21,負責獸醫師(佐)：邱胤成,聯絡電話：07-5528158,地     址：高雄市鼓山區青海路396號,營業項目：動物診療、動物住院
春天動物醫院,開業執照：桃獸師開執字第151號,發照日期：2020-01-21,負責獸醫師(佐)：翁亦順,聯絡電話：03-3330995,地     址：桃園市桃園區自強路52號,營業項目：眼科、牙科、內外產科、骨科
春天動物醫院,開業執照：中市獸醫開字第105104號,發照日期：2017-03-13,負責獸醫師(佐)：林棠棣,聯絡電話：04-22350838,地     址：臺中市北區進化北路294號,營業項目：動物診療
春日動物診所,開業執照：桃獸師開執字第25號,發照日期：,負責獸醫師(佐)：黃國倉,聯絡電話：03-3559338,地     址：桃園市桃園區春日路975巷2之1號,營業項目：內外產科
春風動物醫院,開業執照：桃獸師開執字第259號,發照日期：2019-08-13,負責獸醫師(佐)：駱君樺,聯絡電話：03-3138014,地     址：桃園市蘆竹區大新路171號1樓,營業項目：牧場動物醫療出診、非犬貓動物診療出診、小動物內外科診療及住院
星光動物醫院,開業執照：北市獸業字第587號,發照日期：2022-03-14,負責獸醫師(佐)：杜青蓉,聯絡電話：02-27582738,地     址：臺北市信義區莊敬路325巷23號,營業項目：一般內外科、心臟、內分泌
星光動物醫院,開業執照：中市獸醫開字第105198號,發照日期：2017-11-14,負責獸醫師(佐)：何宗錩,聯絡電話：04-26520185,地     址：台中市龍井區遊園南路403號,營業項目：一般內、外、產科
星宇動物醫院,開業執照：新北獸醫業字第411號,發照日期：,負責獸醫師(佐)：楊傑宇,聯絡電話：82860066,地     址：新北市蘆洲區長榮路256號1樓,營業項目：小動物內外科
星安動物醫院,開業執照：新北獸醫業字第461號,發照日期：2024-09-05,負責獸醫師(佐)：許家瑄,聯絡電話：8921-0175,地     址：新北市永和區環河東路一段80號,營業項目：犬貓一般內、外科
星羽動物醫院三民院,開業執照：高市獸師開字第394號,發照日期：2024-06-03,負責獸醫師(佐)：藍子益,聯絡電話：07-3955131,地     址：高雄市三民區信國路20號,營業項目：動物診療、動物住院
星羽動物醫院大寮分院,開業執照：高市獸師開字第415號,發照日期：2025-05-01,負責獸醫師(佐)：陳胤凡,聯絡電話：07-6413808,地     址：高雄市大寮區鳳林路四段790之1號,營業項目：動物診療、動物住院
星辰動物醫院,開業執照：北市獸業字第454號,發照日期：2013-03-06,負責獸醫師(佐)：吳澤偉,聯絡電話：27611199,地     址：臺北市信義區松隆路225號1樓,營業項目：內外科、產科
昱康動物醫院,開業執照：高市獸師開字第282號,發照日期：2013-01-09,負責獸醫師(佐)：劉昱顯,聯絡電話：07-7107977,地     址：高雄市鳳山區博愛路107號,營業項目：小動物內、外、產科醫療及住院
柯建章動物醫院,開業執照：南縣獸師診開字第187號,發照日期：2010-03-30,負責獸醫師(佐)：柯建章,聯絡電話：062665169,地     址：台南市仁德區中正西路20號,營業項目：內科、外科、產科、皮膚科
查米動物醫院,開業執照：北市獸業字第544號,發照日期：,負責獸醫師(佐)：凃銘昌,聯絡電話：02-28316759,地     址：臺北市士林區忠誠路2段70巷4號,營業項目：小動物診療
柏正動物醫院,開業執照：高市獸師開字第206號,發照日期：2006-01-20,負責獸醫師(佐)：林軍在,聯絡電話：07-5581411,地     址：高雄市左營區自由二路17號,營業項目：內外科、產科、皮膚科、骨科
柏林動物醫院,開業執照：桃獸師開執字第162號,發照日期：2005-09-22,負責獸醫師(佐)：邱明璨,聯絡電話：3699623,地     址：桃園市桃園區龍安街68號,營業項目：內外產科
柏森動物醫院,開業執照：府農畜字第112002號,發照日期：2023-06-26,負責獸醫師(佐)：吳柏穎,聯絡電話：03-9552978,地     址：宜蘭縣羅東鎮光榮路73-3號,營業項目：小動物診療
柏臺動物醫院,開業執照：嘉府獸師開字第17號,發照日期：2021-12-20,負責獸醫師(佐)：傅柏臺,聯絡電話：05-2763372,地     址：嘉義縣太保市舊埤里34之8號,營業項目：經濟動物、水生動物
泉野動物診所,開業執照：桃獸師開執字第306號,發照日期：2023-10-25,負責獸醫師(佐)：陳雯雯,聯絡電話：03-2713701,地     址：桃園市桃園區正光一街86號,營業項目：中西獸醫、針灸、整合醫學、到府診療
洪生動物醫院,開業執照：北市獸業字第264號,發照日期：2010-08-02,負責獸醫師(佐)：廖陳胤,聯絡電話：27833715,地     址：臺北市南港區忠孝東路7段571號1樓,營業項目：內、外、產科診療
洽昌動物醫院,開業執照：中市獸醫開字第105040號,發照日期：2017-01-23,負責獸醫師(佐)：林鶴陵,聯絡電話：04-26362111,地     址：臺中市沙鹿區中山路463巷1號,營業項目：動物疾病診療
為了一隻狗開一家動物醫院,開業執照：新北獸醫業字第444號,發照日期：2023-05-31,負責獸醫師(佐)：彭心旻,聯絡電話：8913-3211,地     址：新北市新店區中興路2段219號1樓,營業項目：犬貓一般內外科
珍珠動物醫院,開業執照：中市獸醫開字第105024號,發照日期：2017-01-19,負責獸醫師(佐)：陳建榮,聯絡電話：04-23760038,地     址：臺中市西區三民西路73號,營業項目：小動物診療
珍愛動物醫院,開業執照：嘉市獸開字第91號,發照日期：2020-06-02,負責獸醫師(佐)：蕭協其,聯絡電話：05-2259636,地     址：嘉義市東區湖美一路1158號,營業項目：醫療、美容
珍寶動物醫院,開業執照：新北獸醫業字第472號,發照日期：2025-08-19,負責獸醫師(佐)：林欣虹,聯絡電話：02-29960119,地     址：新北市新莊區中平路270巷2號,營業項目：家醫科、內外科、中獸醫
皇合動物醫院,開業執照：北市獸業字第582號,發照日期：2021-11-23,負責獸醫師(佐)：周椀棋,聯絡電話：02-25183325,地     址：臺北市中山區建國北路3段121號,營業項目：一般診療、內外科
皇家動物醫院,開業執照：北市獸業字第304號,發照日期：,負責獸醫師(佐)：廖文雄,聯絡電話：25960967,地     址：臺北市大同區民族西路228號1樓,營業項目：內外產科
盈煇動物醫院,開業執照：高市建獸醫字第38號,發照日期：1983-01-17,負責獸醫師(佐)：陳熙灝,聯絡電話：07-3847710,地     址：高雄市三民區建興路287號,營業項目：內，外科
盼望動物醫院,開業執照：南市獸開字第137號,發照日期：2013-08-22,負責獸醫師(佐)：李宗輝,聯絡電話：06-5717763,地     址：臺南市麻豆區中山路116號,營業項目：內科、外科、婦科、心臟科、眼科等
